,YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY
3599913,2015,8,12,3,HA,15,N373HA,SAN,HNL,1000,957.0,-3.0,18.0,1015.0,360.0,403.0,354.0,2614,1309.0,31.0,1300,1340.0,40.0,0,0,,0.0,0.0,40.0,0.0,0.0
5638370,2015,12,20,7,AA,543,N954UW,PHL,DFW,929,924.0,-5.0,8.0,932.0,238.0,214.0,194.0,1303,1146.0,12.0,1227,1158.0,-29.0,0,0,,,,,,
1482274,2015,4,5,7,DL,1111,N964DN,ATL,ROC,2109,2109.0,0.0,29.0,2138.0,129.0,124.0,92.0,749,2310.0,3.0,2318,2313.0,-5.0,0,0,,,,,,
3915020,2015,8,31,1,WN,1578,N785SW,IND,BWI,1600,1557.0,-3.0,13.0,1610.0,95.0,94.0,77.0,516,1727.0,4.0,1735,1731.0,-4.0,0,0,,,,,,
5458490,2015,12,8,2,EV,3274,N17138,ERI,ORD,1651,1648.0,-3.0,9.0,1657.0,104.0,86.0,68.0,398,1705.0,9.0,1735,1714.0,-21.0,0,0,,,,,,
4665561,2015,10,18,7,EV,5679,N17984,13930,12197,1800,1756.0,-4.0,21.0,1817.0,133.0,134.0,107.0,738,2104.0,6.0,2113,2110.0,-3.0,0,0,,,,,,
9288,2015,1,1,4,WN,282,N8617E,DEN,PHX,1620,1635.0,15.0,20.0,1655.0,115.0,122.0,96.0,602,1831.0,6.0,1815,1837.0,22.0,0,0,,7.0,0.0,10.0,5.0,0.0
1307846,2015,3,26,4,UA,338,N823UA,JAC,DEN,721,715.0,-6.0,23.0,738.0,106.0,88.0,61.0,406,839.0,4.0,907,843.0,-24.0,0,0,,,,,,
5651522,2015,12,21,1,WN,2989,N933WN,HOU,MDW,620,617.0,-3.0,7.0,624.0,150.0,129.0,115.0,937,819.0,7.0,850,826.0,-24.0,0,0,,,,,,
2080799,2015,5,12,2,WN,768,N775SW,LAS,DEN,2205,2211.0,6.0,10.0,2221.0,110.0,92.0,77.0,628,38.0,5.0,55,43.0,-12.0,0,0,,,,,,
3784967,2015,8,23,7,UA,628,N485UA,IAH,LAX,1540,1532.0,-8.0,54.0,1626.0,214.0,232.0,171.0,1379,1717.0,7.0,1714,1724.0,10.0,0,0,,,,,,
1158725,2015,3,17,2,EV,5594,N717EV,MLI,ATL,600,555.0,-5.0,26.0,621.0,104.0,122.0,91.0,633,852.0,5.0,844,857.0,13.0,0,0,,,,,,
5669350,2015,12,22,2,AA,1415,N3CDAA,TUS,DFW,753,746.0,-7.0,9.0,755.0,134.0,131.0,104.0,813,1039.0,18.0,1107,1057.0,-10.0,0,0,,,,,,
5626450,2015,12,19,6,AA,1293,N3GYAA,MIA,STX,1225,1222.0,-3.0,19.0,1241.0,159.0,168.0,145.0,1139,1606.0,4.0,1604,1610.0,6.0,0,0,,,,,,
3582967,2015,8,11,2,WN,848,N401WN,CMH,DCA,1005,1002.0,-3.0,11.0,1013.0,80.0,75.0,54.0,323,1107.0,10.0,1125,1117.0,-8.0,0,0,,,,,,
1073796,2015,3,11,3,WN,843,N604SW,BWI,CLE,1855,2044.0,109.0,12.0,2056.0,75.0,71.0,56.0,314,2152.0,3.0,2010,2155.0,105.0,0,0,,0.0,0.0,8.0,97.0,0.0
5706760,2015,12,24,4,WN,2489,N488WN,SAN,SJC,1315,1325.0,10.0,9.0,1334.0,85.0,81.0,68.0,417,1442.0,4.0,1440,1446.0,6.0,0,0,,,,,,
5457279,2015,12,8,2,UA,1101,N27246,FLL,DEN,1531,1531.0,0.0,13.0,1544.0,264.0,257.0,234.0,1703,1738.0,10.0,1755,1748.0,-7.0,0,0,,,,,,
5397889,2015,12,4,5,WN,2164,N241WN,LAX,ABQ,1525,1522.0,-3.0,7.0,1529.0,105.0,,,677,1917.0,5.0,1810,1922.0,,1,0,,,,,,
711952,2015,2,17,2,F9,117,N908FR,MSP,DEN,545,539.0,-6.0,15.0,554.0,129.0,112.0,88.0,680,622.0,9.0,654,631.0,-23.0,0,0,,,,,,
3854952,2015,8,27,4,AS,510,N552AS,SEA,SNA,1845,1839.0,-6.0,11.0,1850.0,157.0,147.0,132.0,978,2102.0,4.0,2122,2106.0,-16.0,0,0,,,,,,
3050806,2015,7,10,5,WN,2522,N665WN,LAX,SJC,1805,1806.0,1.0,9.0,1815.0,65.0,59.0,48.0,308,1903.0,2.0,1910,1905.0,-5.0,0,0,,,,,,
2395119,2015,6,1,1,AS,362,N423AS,SEA,SMF,1425,1444.0,19.0,16.0,1500.0,102.0,104.0,83.0,605,1623.0,5.0,1607,1628.0,21.0,0,0,,2.0,0.0,4.0,15.0,0.0
5285606,2015,11,27,5,B6,1210,N304JB,JAX,BOS,1704,1655.0,-9.0,12.0,1707.0,150.0,163.0,145.0,1010,1932.0,6.0,1934,1938.0,4.0,0,0,,,,,,
1883250,2015,4,30,4,WN,4113,N7708E,MCO,HOU,1630,1625.0,-5.0,10.0,1635.0,150.0,149.0,132.0,849,1747.0,7.0,1800,1754.0,-6.0,0,0,,,,,,
3221964,2015,7,20,1,WN,134,N434WN,ATL,PBI,2215,2232.0,17.0,16.0,2248.0,110.0,102.0,81.0,545,9.0,5.0,5,14.0,9.0,0,0,,,,,,
1597269,2015,4,13,1,MQ,3568,N521MQ,CMH,LGA,610,644.0,34.0,12.0,656.0,94.0,93.0,66.0,479,802.0,15.0,744,817.0,33.0,0,0,,0.0,0.0,33.0,0.0,0.0
3735516,2015,8,20,4,AA,1854,N185UW,LAS,PHX,1240,1248.0,8.0,32.0,1320.0,69.0,86.0,47.0,255,1407.0,7.0,1349,1414.0,25.0,0,0,,17.0,0.0,1.0,7.0,0.0
5104041,2015,11,15,7,AS,474,N481AS,SEA,LAX,1720,1727.0,7.0,13.0,1740.0,165.0,148.0,123.0,954,1943.0,12.0,2005,1955.0,-10.0,0,0,,,,,,
5429111,2015,12,6,7,DL,241,N813DN,ATL,SFO,1925,2010.0,45.0,23.0,2033.0,332.0,312.0,282.0,2139,2215.0,7.0,2157,2222.0,25.0,0,0,,25.0,0.0,0.0,0.0,0.0
4914115,2015,11,3,2,B6,703,N954JB,JFK,SJU,1530,1543.0,13.0,35.0,1618.0,238.0,243.0,204.0,1598,2042.0,4.0,2028,2046.0,18.0,0,0,,5.0,0.0,13.0,0.0,0.0
4585408,2015,10,13,2,EV,2857,N672AE,15370,13930,1546,1542.0,-4.0,7.0,1549.0,118.0,108.0,88.0,585,1717.0,13.0,1744,1730.0,-14.0,0,0,,,,,,
349458,2015,1,23,5,DL,2332,N397DA,LAX,SLC,1830,1825.0,-5.0,12.0,1837.0,115.0,107.0,91.0,590,2108.0,4.0,2125,2112.0,-13.0,0,0,,,,,,
4015720,2015,9,7,1,OO,6475,N594SW,SLC,DEN,1002,955.0,-7.0,10.0,1005.0,95.0,78.0,60.0,391,1105.0,8.0,1137,1113.0,-24.0,0,0,,,,,,
1387548,2015,3,31,2,WN,663,N734SA,MDW,LGA,600,554.0,-6.0,7.0,601.0,120.0,115.0,95.0,725,836.0,13.0,900,849.0,-11.0,0,0,,,,,,
3980070,2015,9,4,5,AA,644,N807AW,DSM,PHX,1450,1445.0,-5.0,8.0,1453.0,183.0,171.0,159.0,1149,1532.0,4.0,1553,1536.0,-17.0,0,0,,,,,,
5587645,2015,12,17,4,WN,490,N8612K,SFO,MDW,620,628.0,8.0,15.0,643.0,250.0,241.0,220.0,1855,1223.0,6.0,1230,1229.0,-1.0,0,0,,,,,,
956811,2015,3,4,3,EV,4181,N11187,EWR,MCI,1521,1519.0,-2.0,13.0,1532.0,205.0,253.0,232.0,1092,1824.0,8.0,1746,1832.0,46.0,0,0,,46.0,0.0,0.0,0.0,0.0
583251,2015,2,8,7,AA,1424,N599AA,ABQ,DFW,1535,1523.0,-12.0,11.0,1534.0,103.0,99.0,77.0,569,1751.0,11.0,1818,1802.0,-16.0,0,0,,,,,,
554372,2015,2,6,5,WN,786,N456WN,OAK,PDX,1340,1453.0,73.0,31.0,1524.0,100.0,112.0,78.0,543,1642.0,3.0,1520,1645.0,85.0,0,0,,12.0,0.0,28.0,45.0,0.0
5607229,2015,12,18,5,AS,617,N431AS,LAS,SEA,915,905.0,-10.0,16.0,921.0,155.0,152.0,123.0,867,1124.0,13.0,1150,1137.0,-13.0,0,0,,,,,,
5484855,2015,12,10,4,EV,4240,N14204,BUF,EWR,1118,1108.0,-10.0,14.0,1122.0,84.0,72.0,52.0,282,1214.0,6.0,1242,1220.0,-22.0,0,0,,,,,,
135734,2015,1,9,5,OO,4648,N8903A,GJT,SLC,1510,1505.0,-5.0,11.0,1516.0,68.0,61.0,39.0,216,1555.0,11.0,1618,1606.0,-12.0,0,0,,,,,,
4517531,2015,10,9,5,AA,1044,N3BAAA,13303,11433,930,930.0,0.0,15.0,945.0,188.0,177.0,154.0,1145,1219.0,8.0,1238,1227.0,-11.0,0,0,,,,,,
948196,2015,3,4,3,WN,765,N8651A,BUF,LAS,655,701.0,6.0,23.0,724.0,320.0,334.0,306.0,1986,930.0,5.0,915,935.0,20.0,0,0,,14.0,0.0,6.0,0.0,0.0
3365488,2015,7,29,3,DL,1355,N310DE,EYW,ATL,1214,1233.0,19.0,13.0,1246.0,123.0,119.0,93.0,646,1419.0,13.0,1417,1432.0,15.0,0,0,,0.0,0.0,1.0,14.0,0.0
3702055,2015,8,18,2,EV,5246,N882AS,CHO,ATL,1225,1221.0,-4.0,14.0,1235.0,98.0,107.0,80.0,457,1355.0,13.0,1403,1408.0,5.0,0,0,,,,,,
4128124,2015,9,14,1,AA,1767,N955UW,PHL,BOS,1515,1512.0,-3.0,17.0,1529.0,75.0,80.0,54.0,280,1623.0,9.0,1630,1632.0,2.0,0,0,,,,,,
5610389,2015,12,18,5,OO,6238,N131SY,ACV,SFO,1227,1741.0,314.0,35.0,1816.0,67.0,99.0,57.0,250,1913.0,7.0,1334,1920.0,346.0,0,0,,342.0,0.0,0.0,4.0,0.0
5384197,2015,12,3,4,OO,5532,N776SK,AUS,LAX,1756,1803.0,7.0,13.0,1816.0,206.0,195.0,177.0,1242,1913.0,5.0,1922,1918.0,-4.0,0,0,,,,,,
1934199,2015,5,3,7,UA,262,N439UA,SEA,IAD,2141,2153.0,12.0,21.0,2214.0,304.0,297.0,272.0,2306,546.0,4.0,545,550.0,5.0,0,0,,,,,,
1284683,2015,3,24,2,B6,1494,N351JB,MCO,HPN,1725,1717.0,-8.0,16.0,1733.0,160.0,153.0,133.0,972,1946.0,4.0,2005,1950.0,-15.0,0,0,,,,,,
2761166,2015,6,23,2,EV,4342,N13202,TYS,IAH,1057,1055.0,-2.0,19.0,1114.0,133.0,136.0,107.0,771,1201.0,10.0,1210,1211.0,1.0,0,0,,,,,,
2655222,2015,6,17,3,WN,3241,N380SW,STL,ATL,625,625.0,0.0,13.0,638.0,95.0,93.0,73.0,484,851.0,7.0,900,858.0,-2.0,0,0,,,,,,
1347271,2015,3,28,6,MQ,3180,N683MQ,BIS,ORD,1340,1332.0,-8.0,17.0,1349.0,135.0,121.0,89.0,716,1518.0,15.0,1555,1533.0,-22.0,0,0,,,,,,
745971,2015,2,19,4,B6,289,N294JB,BOS,DCA,716,708.0,-8.0,53.0,801.0,112.0,140.0,75.0,399,916.0,12.0,908,928.0,20.0,0,0,,20.0,0.0,0.0,0.0,0.0
1323431,2015,3,27,5,WN,4913,N461WN,LAX,SMF,605,559.0,-6.0,18.0,617.0,90.0,77.0,56.0,373,713.0,3.0,735,716.0,-19.0,0,0,,,,,,
4832410,2015,10,29,4,UA,573,N839UA,11292,13487,955,954.0,-1.0,14.0,1008.0,123.0,114.0,97.0,680,1245.0,3.0,1258,1248.0,-10.0,0,0,,,,,,
5722616,2015,12,25,5,HA,279,N483HA,KOA,HNL,1744,1736.0,-8.0,7.0,1743.0,45.0,42.0,26.0,163,1809.0,9.0,1829,1818.0,-11.0,0,0,,,,,,
5534651,2015,12,13,7,DL,1217,N3735D,DTW,LAS,1735,1729.0,-6.0,14.0,1743.0,271.0,272.0,249.0,1749,1852.0,9.0,1906,1901.0,-5.0,0,0,,,,,,
839294,2015,2,25,3,F9,1070,N908FR,ORD,ATL,725,1616.0,531.0,32.0,1648.0,115.0,133.0,90.0,606,1918.0,11.0,1020,1929.0,549.0,0,0,,534.0,0.0,15.0,0.0,0.0
5629722,2015,12,19,6,DL,1814,N912DL,PNS,ATL,1609,1608.0,-1.0,11.0,1619.0,81.0,66.0,43.0,271,1802.0,12.0,1830,1814.0,-16.0,0,0,,,,,,
1859120,2015,4,29,3,DL,874,N933DL,LGA,MIA,900,857.0,-3.0,54.0,951.0,206.0,225.0,162.0,1096,1233.0,9.0,1226,1242.0,16.0,0,0,,16.0,0.0,0.0,0.0,0.0
4986763,2015,11,8,7,EV,4929,N723EV,DTW,RIC,1016,1007.0,-9.0,12.0,1019.0,96.0,103.0,74.0,456,1133.0,17.0,1152,1150.0,-2.0,0,0,,,,,,
4561761,2015,10,12,1,F9,356,N927FR,11292,13342,835,828.0,-7.0,9.0,837.0,139.0,133.0,117.0,896,1134.0,7.0,1154,1141.0,-13.0,0,0,,,,,,
1863777,2015,4,29,3,MQ,3288,N909MQ,DFW,ABI,1345,1342.0,-3.0,18.0,1400.0,57.0,50.0,29.0,158,1429.0,3.0,1442,1432.0,-10.0,0,0,,,,,,
5554016,2015,12,14,1,WN,1816,N259WN,ATL,TPA,2125,2137.0,12.0,11.0,2148.0,90.0,76.0,61.0,406,2249.0,4.0,2255,2253.0,-2.0,0,0,,,,,,
4321854,2015,9,27,7,WN,1215,N274WN,SMF,DAL,615,614.0,-1.0,12.0,626.0,205.0,194.0,177.0,1442,1123.0,5.0,1140,1128.0,-12.0,0,0,,,,,,
2656021,2015,6,17,3,WN,1968,N7813P,PHX,SEA,705,705.0,0.0,10.0,715.0,175.0,184.0,163.0,1107,958.0,11.0,1000,1009.0,9.0,0,0,,,,,,
2526933,2015,6,9,2,DL,956,N921AT,GPT,ATL,1257,1305.0,8.0,7.0,1312.0,83.0,77.0,64.0,352,1516.0,6.0,1520,1522.0,2.0,0,0,,,,,,
725972,2015,2,17,2,DL,2279,N904DA,MSP,SJC,1935,2011.0,36.0,40.0,2051.0,249.0,254.0,212.0,1576,2223.0,2.0,2144,2225.0,41.0,0,0,,5.0,0.0,36.0,0.0,0.0
868256,2015,2,26,4,US,2116,N831AW,BOS,DCA,2000,1954.0,-6.0,11.0,2005.0,100.0,118.0,84.0,399,2129.0,23.0,2140,2152.0,12.0,0,0,,,,,,
4731765,2015,10,22,4,AS,639,N302AS,14107,14747,1825,1810.0,-15.0,16.0,1826.0,175.0,198.0,166.0,1107,2112.0,16.0,2120,2128.0,8.0,0,0,,,,,,
1113519,2015,3,14,6,DL,1759,N823DN,IND,ATL,825,826.0,1.0,17.0,843.0,99.0,99.0,68.0,432,951.0,14.0,1004,1005.0,1.0,0,0,,,,,,
4729834,2015,10,22,4,UA,1946,N14235,10721,11618,1637,1648.0,11.0,22.0,1710.0,88.0,91.0,50.0,200,1800.0,19.0,1805,1819.0,14.0,0,0,,,,,,
4467863,2015,10,6,2,AS,564,N517AS,14057,12892,905,859.0,-6.0,12.0,911.0,143.0,136.0,115.0,834,1106.0,9.0,1128,1115.0,-13.0,0,0,,,,,,
2988269,2015,7,7,2,OO,6321,N128SY,SAN,LAX,756,756.0,0.0,53.0,849.0,56.0,129.0,28.0,109,917.0,48.0,852,1005.0,73.0,0,0,,73.0,0.0,0.0,0.0,0.0
3506229,2015,8,6,4,OO,6395,N124SY,ORD,COS,1655,1743.0,48.0,69.0,1852.0,164.0,206.0,133.0,911,2005.0,4.0,1839,2009.0,90.0,0,0,,42.0,48.0,0.0,0.0,0.0
2677709,2015,6,18,4,MQ,3387,N830MQ,GSP,DFW,1117,1115.0,-2.0,21.0,1136.0,158.0,165.0,127.0,862,1243.0,17.0,1255,1300.0,5.0,0,0,,,,,,
2742723,2015,6,22,1,DL,959,N944DN,DCA,ATL,959,955.0,-4.0,18.0,1013.0,106.0,98.0,74.0,547,1127.0,6.0,1145,1133.0,-12.0,0,0,,,,,,
178684,2015,1,12,1,US,679,N163US,PHX,SAN,1500,1455.0,-5.0,14.0,1509.0,70.0,68.0,51.0,304,1500.0,3.0,1510,1503.0,-7.0,0,0,,,,,,
4085561,2015,9,11,5,OO,4976,N125SY,SFO,STL,1655,1650.0,-5.0,18.0,1708.0,244.0,250.0,228.0,1735,2256.0,4.0,2259,2300.0,1.0,0,0,,,,,,
2403853,2015,6,2,2,B6,727,N339JB,BOS,BWI,630,625.0,-5.0,16.0,641.0,89.0,89.0,68.0,369,749.0,5.0,759,754.0,-5.0,0,0,,,,,,
2921809,2015,7,2,4,WN,4118,N7707C,PHX,MSP,1955,2017.0,22.0,12.0,2029.0,180.0,176.0,160.0,1276,109.0,4.0,55,113.0,18.0,0,0,,0.0,0.0,8.0,10.0,0.0
969911,2015,3,5,4,WN,143,N8317M,PHX,SNA,1200,1203.0,3.0,18.0,1221.0,85.0,82.0,58.0,338,1219.0,6.0,1225,1225.0,0.0,0,0,,,,,,
321807,2015,1,22,4,NK,610,N609NK,FLL,BOS,700,657.0,-3.0,13.0,710.0,184.0,178.0,157.0,1237,947.0,8.0,1004,955.0,-9.0,0,0,,,,,,
4953098,2015,11,6,5,AA,1987,N557UW,EWR,CLT,500,457.0,-3.0,15.0,512.0,111.0,106.0,86.0,529,638.0,5.0,651,643.0,-8.0,0,0,,,,,,
2537662,2015,6,10,3,DL,1571,N669DN,MCO,DTW,658,659.0,1.0,18.0,717.0,150.0,159.0,136.0,957,933.0,5.0,928,938.0,10.0,0,0,,,,,,
3092031,2015,7,13,1,WN,4529,N767SW,FLL,MCI,1020,1015.0,-5.0,7.0,1022.0,185.0,177.0,166.0,1242,1208.0,4.0,1225,1212.0,-13.0,0,0,,,,,,
1484685,2015,4,6,1,WN,1696,N8643A,BUF,MCO,640,631.0,-9.0,16.0,647.0,165.0,152.0,129.0,1011,856.0,7.0,925,903.0,-22.0,0,0,,,,,,
421070,2015,1,28,3,DL,2445,N362NW,BNA,DTW,1625,1618.0,-7.0,19.0,1637.0,99.0,110.0,83.0,456,1900.0,8.0,1904,1908.0,4.0,0,0,,,,,,
830513,2015,2,24,2,OO,4607,N815SK,SJC,LAX,1435,1428.0,-7.0,13.0,1441.0,80.0,75.0,52.0,308,1533.0,10.0,1555,1543.0,-12.0,0,0,,,,,,
1957648,2015,5,5,2,DL,1733,N935DL,ATL,ECP,1101,1055.0,-6.0,11.0,1106.0,68.0,52.0,39.0,240,1045.0,2.0,1109,1047.0,-22.0,0,0,,,,,,
5642951,2015,12,20,7,DL,327,N805NW,SLC,ATL,1415,1445.0,30.0,15.0,1500.0,215.0,200.0,178.0,1590,1958.0,7.0,1950,2005.0,15.0,0,0,,0.0,0.0,6.0,9.0,0.0
1366012,2015,3,29,7,OO,6317,N768SK,DEN,ASE,1752,1749.0,-3.0,14.0,1803.0,48.0,43.0,26.0,125,1829.0,3.0,1840,1832.0,-8.0,0,0,,,,,,
87543,2015,1,6,2,EV,4894,N878AS,FAY,ATL,1401,1356.0,-5.0,13.0,1409.0,93.0,88.0,65.0,331,1514.0,10.0,1534,1524.0,-10.0,0,0,,,,,,
5444513,2015,12,7,1,WN,704,N477WN,MDW,ATL,1830,,,,,110.0,,,591,,,2120,,,0,1,B,,,,,
2198347,2015,5,20,3,US,713,N971UY,PBI,CLT,820,823.0,3.0,11.0,834.0,113.0,104.0,85.0,590,959.0,8.0,1013,1007.0,-6.0,0,0,,,,,,
2895406,2015,7,1,3,OO,5237,N929EV,SDF,ORD,1053,1057.0,4.0,19.0,1116.0,85.0,79.0,52.0,287,1108.0,8.0,1118,1116.0,-2.0,0,0,,,,,,
1937827,2015,5,4,1,WN,1614,N943WN,MDW,SLC,800,808.0,8.0,7.0,815.0,205.0,189.0,175.0,1259,1010.0,7.0,1025,1017.0,-8.0,0,0,,,,,,
2668349,2015,6,17,3,UA,1726,N67812,DEN,SMF,1907,1921.0,14.0,10.0,1931.0,155.0,132.0,119.0,909,2030.0,3.0,2042,2033.0,-9.0,0,0,,,,,,
1453765,2015,4,3,5,DL,776,N350NA,ATL,SRQ,2210,2206.0,-4.0,17.0,2223.0,93.0,82.0,61.0,444,2324.0,4.0,2343,2328.0,-15.0,0,0,,,,,,
1642852,2015,4,15,3,EV,4540,N12163,PNS,IAH,1830,1819.0,-11.0,11.0,1830.0,104.0,102.0,83.0,489,1953.0,8.0,2014,2001.0,-13.0,0,0,,,,,,
2924448,2015,7,3,5,AA,1264,N3JAAA,BNA,DFW,600,,,,,117.0,,,631,,,757,,,0,1,A,,,,,
4922989,2015,11,4,3,AA,636,N676AW,FLL,CLT,815,808.0,-7.0,12.0,820.0,121.0,122.0,94.0,632,954.0,16.0,1016,1010.0,-6.0,0,0,,,,,,
2686065,2015,6,18,4,AA,1144,N3HGAA,LGA,DFW,1930,1930.0,0.0,56.0,2026.0,238.0,257.0,191.0,1389,2237.0,10.0,2228,2247.0,19.0,0,0,,19.0,0.0,0.0,0.0,0.0
4787095,2015,10,26,1,OO,5367,N930EV,14893,14771,1205,1307.0,62.0,26.0,1333.0,52.0,64.0,28.0,86,1401.0,10.0,1257,1411.0,74.0,0,0,,12.0,0.0,0.0,62.0,0.0
2558382,2015,6,11,4,EV,2645,N880AS,SAF,DFW,1006,1005.0,-1.0,9.0,1014.0,109.0,103.0,75.0,551,1229.0,19.0,1255,1248.0,-7.0,0,0,,,,,,
3827871,2015,8,26,3,WN,2980,N8654B,DEN,SAN,835,831.0,-4.0,10.0,841.0,140.0,132.0,117.0,853,938.0,5.0,955,943.0,-12.0,0,0,,,,,,
4224358,2015,9,20,7,EV,4882,N937EV,ATL,MGM,1837,1830.0,-7.0,10.0,1840.0,53.0,49.0,28.0,147,1808.0,11.0,1830,1819.0,-11.0,0,0,,,,,,
2146144,2015,5,17,7,B6,516,N206JB,BUF,BOS,625,617.0,-8.0,12.0,629.0,85.0,76.0,53.0,395,722.0,11.0,750,733.0,-17.0,0,0,,,,,,
5255840,2015,11,25,3,OO,4680,N689CA,SLC,EUG,1115,1108.0,-7.0,29.0,1137.0,125.0,122.0,87.0,618,1204.0,6.0,1220,1210.0,-10.0,0,0,,,,,,
5180140,2015,11,20,5,AA,1797,N824AW,CLT,MSY,1108,1105.0,-3.0,14.0,1119.0,122.0,114.0,95.0,651,1154.0,5.0,1210,1159.0,-11.0,0,0,,,,,,
3639944,2015,8,14,5,OO,4474,N913EV,DAY,MSP,1526,1520.0,-6.0,13.0,1533.0,115.0,102.0,84.0,574,1557.0,5.0,1621,1602.0,-19.0,0,0,,,,,,
2358445,2015,5,30,6,EV,5169,N615QX,BDL,MCO,800,757.0,-3.0,14.0,811.0,171.0,152.0,132.0,1050,1023.0,6.0,1051,1029.0,-22.0,0,0,,,,,,
1873177,2015,4,30,4,F9,1462,N905FR,ATL,LGA,640,736.0,56.0,17.0,753.0,140.0,129.0,107.0,762,940.0,5.0,900,945.0,45.0,0,0,,12.0,0.0,33.0,0.0,0.0
1377338,2015,3,30,1,DL,991,N906DE,DFW,ATL,1215,1215.0,0.0,18.0,1233.0,126.0,125.0,95.0,731,1508.0,12.0,1521,1520.0,-1.0,0,0,,,,,,
2169194,2015,5,18,1,WN,897,N641SW,AUS,PHX,1240,1236.0,-4.0,11.0,1247.0,150.0,143.0,125.0,872,1252.0,7.0,1310,1259.0,-11.0,0,0,,,,,,
3549895,2015,8,9,7,EV,4107,N14173,PNS,IAH,1121,1116.0,-5.0,13.0,1129.0,99.0,102.0,79.0,489,1248.0,10.0,1300,1258.0,-2.0,0,0,,,,,,
3592919,2015,8,11,2,WN,802,N691WN,MCI,DEN,1955,2026.0,31.0,13.0,2039.0,105.0,106.0,84.0,533,2103.0,9.0,2040,2112.0,32.0,0,0,,1.0,0.0,0.0,0.0,31.0
1128314,2015,3,15,7,UA,446,N490UA,TPA,ORD,855,849.0,-6.0,9.0,858.0,179.0,167.0,153.0,1012,1031.0,5.0,1054,1036.0,-18.0,0,0,,,,,,
2978613,2015,7,6,1,EV,4502,N21537,EWR,BNA,1524,1528.0,4.0,14.0,1542.0,146.0,136.0,108.0,748,1630.0,14.0,1650,1644.0,-6.0,0,0,,,,,,
4153193,2015,9,16,3,WN,729,N259WN,BUR,SJC,830,828.0,-2.0,7.0,835.0,65.0,66.0,51.0,296,926.0,8.0,935,934.0,-1.0,0,0,,,,,,
5020647,2015,11,10,2,B6,512,N612JB,AUS,FLL,1125,1156.0,31.0,13.0,1209.0,151.0,146.0,129.0,1105,1518.0,4.0,1456,1522.0,26.0,0,0,,0.0,0.0,26.0,0.0,0.0
2351767,2015,5,29,5,UA,401,N854UA,IAH,SFO,1737,1843.0,66.0,15.0,1858.0,258.0,247.0,224.0,1635,2042.0,8.0,1955,2050.0,55.0,0,0,,0.0,0.0,55.0,0.0,0.0
2013416,2015,5,8,5,OO,5207,N797SK,SFO,SAN,1636,1646.0,10.0,16.0,1702.0,99.0,84.0,65.0,447,1807.0,3.0,1815,1810.0,-5.0,0,0,,,,,,
2513199,2015,6,8,1,EV,5110,N760EV,CID,DTW,1628,1700.0,32.0,40.0,1740.0,95.0,113.0,66.0,430,1946.0,7.0,1903,1953.0,50.0,0,0,,18.0,0.0,10.0,22.0,0.0
3682321,2015,8,17,1,WN,2870,N610WN,SMF,LAS,945,944.0,-1.0,10.0,954.0,80.0,76.0,61.0,397,1055.0,5.0,1105,1100.0,-5.0,0,0,,,,,,
1291486,2015,3,25,3,AA,94,N3FFAA,SAN,JFK,745,738.0,-7.0,14.0,752.0,322.0,318.0,291.0,2446,1543.0,13.0,1607,1556.0,-11.0,0,0,,,,,,
3227478,2015,7,21,2,WN,4487,N712SW,ABQ,PDX,1000,1000.0,0.0,12.0,1012.0,165.0,160.0,145.0,1111,1137.0,3.0,1145,1140.0,-5.0,0,0,,,,,,
1263198,2015,3,23,1,DL,2340,N995AT,TUL,ATL,1235,1245.0,10.0,12.0,1257.0,115.0,108.0,83.0,674,1520.0,13.0,1530,1533.0,3.0,0,0,,,,,,
4420697,2015,10,3,6,WN,4430,N959WN,14730,13232,730,724.0,-6.0,10.0,734.0,70.0,64.0,50.0,271,724.0,4.0,740,728.0,-12.0,0,0,,,,,,
4244965,2015,9,22,2,WN,381,N208WN,BUF,TPA,630,629.0,-1.0,12.0,641.0,160.0,156.0,141.0,1053,902.0,3.0,910,905.0,-5.0,0,0,,,,,,
2044671,2015,5,10,7,EV,4355,N14907,JAX,IAH,1853,1907.0,14.0,9.0,1916.0,152.0,151.0,130.0,817,2026.0,12.0,2025,2038.0,13.0,0,0,,,,,,
3162138,2015,7,17,5,AA,1590,N5DVAA,LAS,DFW,1105,1101.0,-4.0,15.0,1116.0,169.0,153.0,130.0,1055,1526.0,8.0,1554,1534.0,-20.0,0,0,,,,,,
761798,2015,2,20,5,AA,1172,N3LFAA,SNA,ORD,647,641.0,-6.0,23.0,704.0,243.0,229.0,195.0,1726,1219.0,11.0,1250,1230.0,-20.0,0,0,,,,,,
